customer_id,frequency,monetary_total,monetary_avg,monetary_min,monetary_max,monetary_std,recency_days,first_purchase_days,customer_tenure_days,avg_days_between_purchases,is_one_time_buyer,unique_service_count,unique_service_category,unique_location,favorite_category,pct_spent_cosmetic,pct_spent_diagnostic,pct_spent_maintenance,pct_spent_repair,total_offer_received,total_opens,open_rate,total_clicks,click_rate,total_redemptions,redemption_rate,favorite_offer_type,redemptions_bundle,redemptions_credit,redemptions_discount,redemptions_free_service,redemptions_points,redemptions_referral,cluster
005SRWPIHY,11,920.86,83.71,31.78,133.2,34.16,2,969,967,87.9,0,6,2,5,Repair,0.0,0.0,0.332,0.668,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
005UXOGM1H,11,1104.69,100.43,79.66,134.54,20.33,52,1078,1026,93.3,0,5,3,3,Repair,0.122,0.0,0.18,0.698,6,1,0.167,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
005VQFZNKD,4,283.67,70.92,43.87,95.85,26.79,227,689,462,115.5,0,4,1,1,Maintenance,0.0,0.0,1.0,0.0,3,2,0.667,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
005XAUANCE,10,1381.33,138.13,55.49,169.6,40.03,65,1026,961,96.1,0,3,3,2,Cosmetic,0.907,0.052,0.04,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0062V39BDQ,7,989.09,141.3,100.52,161.44,20.93,87,1059,972,138.9,0,3,2,4,Cosmetic,0.577,0.0,0.423,0.0,3,1,0.333,1,0.333,1,0.333,Points,0.0,0.0,0.0,0.0,1.0,0.0,5
0063BUMRJK,2,203.44,101.72,73.99,129.45,39.22,668,937,269,134.5,0,2,2,1,Diagnostic,0.0,0.364,0.0,0.636,10,3,0.3,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
006438Y8NB,2,314.87,157.44,156.68,158.19,1.07,877,924,47,23.5,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,9,3,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
00644HQ912,4,303.14,75.78,47.82,90.42,19.96,82,918,836,209.0,0,2,2,2,Repair,0.0,0.0,0.158,0.842,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0065JIT9SD,5,413.14,82.63,30.12,153.08,46.71,52,1017,965,193.0,0,4,2,3,Maintenance,0.0,0.312,0.688,0.0,7,4,0.571,3,0.429,1,0.143,Discount,0.0,0.0,0.0,0.0,1.0,0.0,2
0065NMZDIX,2,173.92,86.96,64.42,109.5,31.88,33,685,652,326.0,0,2,2,2,Maintenance,0.0,0.37,0.63,0.0,9,6,0.667,1,0.111,1,0.111,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,2
00688HTOV4,2,226.98,113.49,25.88,201.1,123.9,207,698,491,245.5,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,6,2,0.333,2,0.333,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,8
006HF6KNPI,2,134.65,67.32,63.97,70.68,4.74,47,669,622,311.0,0,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,5,3,0.6,1,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,7
006IY39RVP,7,790.92,112.99,44.51,148.46,40.41,18,856,838,119.7,0,4,3,4,Cosmetic,0.72,0.099,0.181,0.0,3,2,0.667,1,0.333,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
006K6E547W,3,268.81,89.6,57.04,118.03,30.7,96,1008,912,304.0,0,3,2,3,Maintenance,0.0,0.0,0.561,0.439,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
006KH329BL,5,331.06,66.21,53.69,79.47,10.25,114,972,858,171.6,0,3,2,2,Diagnostic,0.0,0.598,0.402,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
006NSA0S9X,5,349.32,69.86,44.64,79.29,14.84,574,719,145,29.0,0,2,2,2,Diagnostic,0.0,0.872,0.128,0.0,8,3,0.375,1,0.125,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,9
006PH0BABF,3,408.97,136.32,97.75,169.79,36.29,430,716,286,95.3,0,2,2,2,Cosmetic,0.761,0.0,0.239,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
006QVMGDDD,2,107.79,53.9,35.87,71.92,25.49,92,508,416,208.0,0,2,2,1,Diagnostic,0.0,0.667,0.333,0.0,10,6,0.6,2,0.2,1,0.1,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,2
006RBRYFL0,4,506.09,126.52,80.53,151.03,31.52,271,1020,749,187.2,0,3,2,1,Repair,0.298,0.0,0.0,0.702,10,3,0.3,1,0.1,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,1
006S3GCYQE,4,509.91,127.48,79.04,156.68,33.59,184,601,417,104.2,0,2,2,2,Cosmetic,0.845,0.0,0.0,0.155,6,3,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
006SKECWZJ,4,441.03,110.26,78.91,170.23,41.25,182,898,716,179.0,0,3,1,1,Maintenance,0.0,0.0,1.0,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
006YM2AH4X,5,667.81,133.56,34.07,166.04,56.55,87,1003,916,183.2,0,2,2,3,Cosmetic,0.949,0.0,0.051,0.0,10,5,0.5,1,0.1,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
007002CMLS,7,669.83,95.69,26.35,172.3,50.65,34,766,732,104.6,0,6,2,3,Maintenance,0.202,0.0,0.798,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0074ZCF3BT,1,64.48,64.48,64.48,64.48,0.0,817,817,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0076YL2L9S,6,644.19,107.36,27.82,172.39,64.96,105,847,742,123.7,0,4,2,3,Maintenance,0.244,0.0,0.756,0.0,2,1,0.5,1,0.5,1,0.5,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,5
0078OOCAPQ,6,670.67,111.78,77.77,176.48,34.52,101,875,774,129.0,0,5,3,2,Maintenance,0.0,0.116,0.716,0.168,2,1,0.5,1,0.5,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
007CZDL5F9,19,1673.97,88.1,26.78,193.79,54.79,229,1075,846,44.5,0,7,2,4,Maintenance,0.0,0.0,0.926,0.074,10,4,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
007K1AJ2X9,2,284.84,142.42,128.59,156.25,19.56,595,904,309,154.5,0,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,5,2,0.4,1,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,6
007LW6VHY6,3,300.66,100.22,61.34,159.42,52.1,42,921,879,293.0,0,2,2,3,Diagnostic,0.0,0.47,0.53,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
007R904VZE,7,603.06,86.15,32.16,146.43,36.29,255,1006,751,107.3,0,5,3,3,Diagnostic,0.243,0.364,0.393,0.0,5,3,0.6,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
007RR8DM69,1,76.89,76.89,76.89,76.89,0.0,679,679,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,2,1,0.5,1,0.5,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
007SMM5BH3,2,206.23,103.12,56.4,149.83,66.06,24,327,303,151.5,0,2,2,1,Maintenance,0.727,0.0,0.273,0.0,5,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
007SR39A05,5,509.23,101.85,61.72,161.94,43.28,117,941,824,164.8,0,3,3,5,Diagnostic,0.0,0.421,0.318,0.261,6,2,0.333,1,0.167,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
007TRJ3CQT,1,71.02,71.02,71.02,71.02,0.0,488,488,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,5,2,0.4,1,0.2,1,0.2,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
007W8S4G8N,9,1097.18,121.91,33.59,190.0,51.2,80,709,629,69.9,0,5,2,2,Maintenance,0.0,0.0,0.872,0.128,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
007ZF0DXGI,7,488.81,69.83,65.89,73.41,2.56,29,924,895,127.9,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,9,5,0.556,2,0.222,1,0.111,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
008083HIW0,2,211.09,105.54,96.53,114.56,12.75,58,451,393,196.5,0,1,1,2,Maintenance,0.0,0.0,1.0,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00813506IP,3,408.75,136.25,51.13,197.1,75.95,43,906,863,287.7,0,3,2,3,Maintenance,0.393,0.0,0.607,0.0,2,2,1.0,1,0.5,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,8
0081ETNNKW,7,491.49,70.21,44.18,91.25,14.53,215,828,613,87.6,0,3,3,4,Diagnostic,0.0,0.724,0.09,0.186,5,3,0.6,1,0.2,1,0.2,Discount,0.0,0.0,1.0,0.0,0.0,0.0,2
00832EQAWM,2,291.08,145.54,143.07,148.01,3.49,183,261,78,39.0,0,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
0084SBNTTD,1,67.5,67.5,67.5,67.5,0.0,800,800,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,8,3,0.375,1,0.125,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,9
00855W77KQ,1,30.31,30.31,30.31,30.31,0.0,487,487,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,6,1,0.167,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0085NN0B04,1,66.92,66.92,66.92,66.92,0.0,278,278,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,6,3,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
0086NIY2OM,2,234.41,117.2,61.72,172.69,78.47,55,362,307,153.5,0,2,2,2,Maintenance,0.0,0.263,0.737,0.0,4,2,0.5,2,0.5,1,0.25,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,5
0086T9637B,6,532.05,88.68,53.28,125.39,28.12,543,1025,482,80.3,0,3,2,3,Repair,0.0,0.0,0.1,0.9,3,2,0.667,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
00888EK9OU,4,294.31,73.58,43.84,107.06,26.11,403,967,564,141.0,0,3,2,1,Maintenance,0.0,0.487,0.513,0.0,9,4,0.444,1,0.111,1,0.111,Referral,0.0,0.0,0.0,0.0,0.0,1.0,2
0088R6O26B,1,158.93,158.93,158.93,158.93,0.0,79,79,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,1,0.111,1,0.111,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,1
008AJHCDF6,13,1738.4,133.72,25.98,186.89,43.58,13,1080,1067,82.1,0,5,4,3,Cosmetic,0.678,0.038,0.217,0.067,9,1,0.111,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
008BSQO7RV,2,236.1,118.05,88.92,147.18,41.2,255,600,345,172.5,0,2,1,1,Repair,0.0,0.0,0.0,1.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
008F63VE3Z,16,1877.86,117.37,38.02,172.38,41.37,53,1032,979,61.2,0,6,4,4,Cosmetic,0.715,0.075,0.132,0.079,9,3,0.333,2,0.222,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,0
008JSH07G5,10,975.53,97.55,70.24,145.19,25.89,41,1063,1022,102.2,0,3,2,5,Repair,0.0,0.0,0.1,0.9,7,2,0.286,1,0.143,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
008K8QFW5S,2,291.78,145.89,86.21,205.57,84.4,339,871,532,266.0,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,5,3,0.6,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
008KCLC39Y,4,424.15,106.04,49.37,167.65,53.57,68,792,724,181.0,0,4,2,2,Repair,0.0,0.0,0.512,0.488,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
008KH38DAG,1,32.25,32.25,32.25,32.25,0.0,929,929,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,10,4,0.4,1,0.1,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
008ROKARQP,2,217.9,108.95,79.43,138.47,41.75,704,861,157,78.5,0,2,2,2,Diagnostic,0.0,0.365,0.0,0.635,5,1,0.2,1,0.2,1,0.2,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,2
008S2PPD5D,11,871.91,79.26,60.65,118.96,18.53,68,1033,965,87.7,0,5,3,4,Diagnostic,0.0,0.449,0.217,0.334,10,3,0.3,1,0.1,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
008SEF2EHW,1,199.7,199.7,199.7,199.7,0.0,93,93,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,7,4,0.571,1,0.143,1,0.143,Points,0.0,0.0,0.0,0.0,1.0,0.0,1
008UB1AGEL,2,206.78,103.39,75.2,131.58,39.87,302,523,221,110.5,0,2,2,2,Diagnostic,0.636,0.364,0.0,0.0,5,2,0.4,1,0.2,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,7
008WBGPFWC,2,331.91,165.96,146.07,185.84,28.12,104,583,479,239.5,0,2,2,2,Cosmetic,0.44,0.0,0.56,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
008X2A5N4F,7,352.14,50.31,26.69,87.08,24.51,70,1077,1007,143.9,0,4,1,3,Maintenance,0.0,0.0,1.0,0.0,9,2,0.222,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
0090FXHZHR,13,1585.75,121.98,34.43,197.25,40.46,56,946,890,68.5,0,5,3,3,Repair,0.084,0.0,0.146,0.77,7,1,0.143,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
0091RA1DWT,4,326.08,81.52,43.84,135.53,39.63,191,934,743,185.8,0,4,3,1,Repair,0.0,0.191,0.134,0.674,10,2,0.2,1,0.1,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,4
0094SI5HRG,2,183.11,91.56,25.64,157.47,93.22,570,1034,464,232.0,0,2,2,2,Cosmetic,0.86,0.0,0.14,0.0,9,2,0.222,1,0.111,1,0.111,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,9
0096Q43GWD,6,608.58,101.43,43.41,147.76,45.92,193,1058,865,144.2,0,3,2,3,Repair,0.0,0.0,0.144,0.856,10,5,0.5,1,0.1,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,3
0096T5VRLE,3,192.86,64.29,25.88,89.23,33.75,316,1056,740,246.7,0,3,3,2,Diagnostic,0.0,0.403,0.134,0.463,4,2,0.5,1,0.25,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,8
00987TCPS1,1,60.2,60.2,60.2,60.2,0.0,1037,1037,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0099MZO5JQ,1,69.08,69.08,69.08,69.08,0.0,771,771,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,9,2,0.222,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0099RG322Z,4,253.89,63.47,25.67,85.14,26.06,63,1032,969,242.2,0,3,3,1,Repair,0.0,0.29,0.101,0.609,2,1,0.5,1,0.5,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
009F0N1259,1,63.46,63.46,63.46,63.46,0.0,439,439,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,10,4,0.4,1,0.1,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,9
009KOGON20,6,657.67,109.61,35.99,169.16,54.7,96,966,870,145.0,0,4,3,3,Cosmetic,0.713,0.094,0.193,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
009NBKBZBB,2,181.65,90.82,59.54,122.11,44.24,357,463,106,53.0,0,2,2,2,Repair,0.0,0.328,0.0,0.672,7,2,0.286,1,0.143,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
009OIFDZTI,6,715.2,119.2,56.64,165.65,42.55,155,709,554,92.3,0,3,3,2,Cosmetic,0.813,0.108,0.079,0.0,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
009OXHO3T0,1,45.59,45.59,45.59,45.59,0.0,1006,1006,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,7,1,0.143,1,0.143,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
009P3SDES0,5,441.74,88.35,43.76,128.17,36.23,125,1034,909,181.8,0,3,3,2,Diagnostic,0.0,0.332,0.099,0.569,6,1,0.167,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
009Q6LIU0G,7,701.44,100.21,28.2,195.82,62.7,88,1080,992,141.7,0,5,2,2,Maintenance,0.0,0.0,0.752,0.248,4,3,0.75,1,0.25,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,3
009TQ2IWM6,5,560.96,112.19,27.98,175.72,57.55,49,977,928,185.6,0,4,2,2,Repair,0.0,0.0,0.363,0.637,4,1,0.25,1,0.25,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,3
009VPO674W,4,582.9,145.72,133.17,154.73,9.2,36,1059,1023,255.8,0,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
009WGGWJ6B,1,90.67,90.67,90.67,90.67,0.0,207,207,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,4,0.444,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
009YWSS0AL,1,37.11,37.11,37.11,37.11,0.0,893,893,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,1,0.111,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
00A2W2VMAR,6,418.02,69.67,62.63,77.69,6.45,8,801,793,132.2,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,7,4,0.571,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00A6MMUYVP,15,2059.94,137.33,48.51,206.72,39.46,108,1008,900,60.0,0,5,3,3,Cosmetic,0.732,0.0,0.205,0.063,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
00A9PPRJC0,4,490.16,122.54,89.99,177.64,38.88,498,980,482,120.5,0,3,2,2,Maintenance,0.0,0.0,0.753,0.247,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
00AAYJI4VX,2,91.8,45.9,29.87,61.93,22.67,1004,1015,11,5.5,0,2,2,2,Diagnostic,0.0,0.675,0.325,0.0,3,2,0.667,1,0.333,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
00AEOEV45T,2,151.08,75.54,68.8,82.28,9.53,512,756,244,122.0,0,2,2,1,Maintenance,0.0,0.455,0.545,0.0,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
00AF940EYH,5,397.31,79.46,65.52,95.58,13.09,311,987,676,135.2,0,3,3,3,Maintenance,0.0,0.334,0.443,0.223,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
00AG6WGBN9,6,428.72,71.45,60.13,79.38,8.19,65,1052,987,164.5,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,4,1,0.25,1,0.25,1,0.25,Credit,0.0,1.0,0.0,0.0,0.0,0.0,2
00ARYVN0X4,6,319.72,53.29,26.04,98.81,31.77,124,934,810,135.0,0,4,1,2,Maintenance,0.0,0.0,1.0,0.0,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00AS0PFT5S,2,180.35,90.18,25.79,154.56,91.05,338,447,109,54.5,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00AVCLDYSD,4,326.91,81.73,44.95,114.61,28.53,571,996,425,106.2,0,3,2,2,Maintenance,0.0,0.0,0.649,0.351,8,3,0.375,2,0.25,1,0.125,Bundle,0.0,0.0,0.0,1.0,0.0,0.0,2
00AVYVSHV9,7,841.5,120.21,35.34,203.1,53.66,14,481,467,66.7,0,5,3,2,Repair,0.178,0.0,0.283,0.538,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
00AXVQ2ZXG,6,792.79,132.13,72.16,166.84,42.43,572,1069,497,82.8,0,3,3,4,Cosmetic,0.804,0.091,0.105,0.0,5,2,0.4,1,0.2,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
00AYLTGB6B,3,164.02,54.67,28.92,78.1,24.67,7,724,717,239.0,0,3,2,2,Maintenance,0.0,0.476,0.524,0.0,10,6,0.6,1,0.1,1,0.1,Referral,0.0,0.0,0.0,0.0,0.0,1.0,7
00B92BVLHP,2,145.48,72.74,68.77,76.71,5.61,95,315,220,110.0,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,6,3,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00BCQL5JA4,3,355.24,118.41,91.23,144.97,26.88,420,552,132,44.0,0,2,2,2,Repair,0.0,0.0,0.257,0.743,8,3,0.375,1,0.125,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
00BDR2RPI6,2,152.65,76.32,75.61,77.04,1.01,798,1033,235,117.5,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,9,2,0.222,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
00BGMNHRXG,6,404.33,67.39,30.5,126.65,35.55,43,941,898,149.7,0,3,3,1,Diagnostic,0.0,0.536,0.151,0.313,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
00BGNPQJB3,2,145.27,72.63,69.5,75.77,4.43,555,648,93,46.5,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
00BHEWAA91,2,263.88,131.94,116.55,147.33,21.76,235,412,177,88.5,0,1,1,1,Repair,0.0,0.0,0.0,1.0,7,5,0.714,1,0.143,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
00BKN0Q368,10,978.97,97.9,61.06,145.41,30.76,29,1080,1051,105.1,0,5,4,3,Repair,0.144,0.133,0.086,0.637,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
00BKPJ3TX3,5,262.78,52.56,30.55,91.87,23.88,344,1012,668,133.6,0,4,1,4,Maintenance,0.0,0.0,1.0,0.0,7,4,0.571,1,0.143,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,7
00BNMVSHVF,5,469.94,93.99,70.13,173.89,44.83,94,814,720,144.0,0,2,2,2,Diagnostic,0.0,0.63,0.37,0.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00BOO482J5,5,505.8,101.16,70.91,145.44,35.46,477,929,452,90.4,0,2,1,3,Repair,0.0,0.0,0.0,1.0,6,3,0.5,1,0.167,1,0.167,Referral,0.0,0.0,0.0,0.0,0.0,1.0,2
00BOWE4E74,2,298.98,149.49,133.26,165.72,22.95,401,416,15,7.5,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
00BPC15AVT,2,152.96,76.48,72.93,80.03,5.02,335,702,367,183.5,0,1,1,1,Repair,0.0,0.0,0.0,1.0,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00BTDJB0MO,1,87.85,87.85,87.85,87.85,0.0,25,25,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
00BUV5QIX6,6,760.71,126.79,77.97,154.2,34.54,77,930,853,142.2,0,2,2,3,Cosmetic,0.782,0.0,0.218,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
00BVS05BIZ,5,319.92,63.98,26.81,104.44,36.17,355,617,262,52.4,0,5,1,3,Maintenance,0.0,0.0,1.0,0.0,9,4,0.444,1,0.111,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
00BZW7VDS5,1,45.2,45.2,45.2,45.2,0.0,816,816,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,5,3,0.6,1,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,9
00C045B2SF,7,573.22,81.89,47.74,114.47,28.02,24,984,960,137.1,0,4,2,2,Maintenance,0.0,0.252,0.748,0.0,5,2,0.4,1,0.2,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,3
00C10FCKQ6,5,430.4,86.08,28.65,187.65,75.9,100,567,467,93.4,0,4,2,1,Maintenance,0.343,0.0,0.657,0.0,7,5,0.714,2,0.286,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
00C16F8M7S,5,412.74,82.55,36.7,168.9,51.19,37,901,864,172.8,0,5,4,2,Maintenance,0.409,0.192,0.218,0.18,4,2,0.5,1,0.25,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,3
00C3FG892S,7,649.14,92.73,61.28,168.55,38.16,255,1073,818,116.9,0,3,3,2,Diagnostic,0.0,0.557,0.26,0.184,10,3,0.3,1,0.1,1,0.1,Referral,0.0,0.0,0.0,0.0,0.0,1.0,3
